64501,13523,297.49456787109375,298.8767395019531,0,0,100,82,48,237,3219,61,1616194956241
64501,13522,297.4886779785156,298.87091064453125,0,1,100,82,48,238,3219,61,1616194960012
64503,13523,297.55926513671875,298.8767395019531,0,1,100,82,48,238,3219,61,1616194963783
64501,13524,297.5004577636719,298.8825378417969,0,1,100,82,49,238,3257,61,1616194967553
64501,13524,297.5004577636719,298.8825378417969,0,1,100,83,49,239,3257,62,1616194971324
64502,13524,297.5328063964844,298.8825378417969,0,1,100,83,49,239,3257,62,1616194975095
64502,13523,297.52691650390625,298.8767395019531,0,1,100,83,49,239,3257,62,1616194978865
64498,13521,297.38568115234375,298.8651123046875,0,2,100,83,48,239,3219,63,1616194982637
64500,13523,297.46221923828125,298.8767395019531,0,1,100,83,48,239,3219,63,1616194986407
64498,13525,297.40924072265625,298.88836669921875,0,1,100,83,49,239,3257,62,1616194990178
64498,13522,297.3915710449219,298.87091064453125,0,0,100,83,49,240,3257,62,1616194993949
64499,13521,297.4180603027344,298.8651123046875,0,0,100,83,49,240,3257,62,1616194997719
64499,13521,297.4180603027344,298.8651123046875,0,2,100,83,49,240,3257,62,1616195001490
64498,13521,297.38568115234375,298.8651123046875,0,2,100,84,49,241,3257,64,1616195005261
64497,13521,297.353271484375,298.8651123046875,0,1,101,84,49,241,3239,63,1616195009032
64495,13519,297.27667236328125,298.8534851074219,0,0,101,84,49,241,3239,63,1616195012802
64497,13519,297.34149169921875,298.8534851074219,0,1,101,84,49,242,3239,63,1616195016573
64494,13518,297.23834228515625,298.84765625,0,1,101,84,49,242,3239,63,1616195020344
64497,13521,297.353271484375,298.8651123046875,0,2,101,84,49,243,3239,63,1616195024115
64496,13518,297.30316162109375,298.84765625,0,0,102,85,49,244,3221,65,1616195027885
64495,13519,297.27667236328125,298.8534851074219,0,1,102,85,49,244,3221,65,1616195031656
64495,13517,297.2648620605469,298.84185791015625,0,2,102,85,49,245,3221,65,1616195035427
64496,13516,297.2913818359375,298.8360290527344,0,1,102,85,50,246,3258,64,1616195039198
64494,13513,297.2088317871094,298.818603515625,0,2,102,86,50,246,3258,66,1616195042968
64495,13516,297.2589416503906,298.8360290527344,0,1,103,86,50,247,3240,65,1616195046739
64497,13515,297.3179016113281,298.8302307128906,0,1,103,86,50,249,3240,65,1616195050510
64495,13517,297.2648620605469,298.84185791015625,0,2,103,87,51,250,3277,66,1616195054280
64495,13513,297.24127197265625,298.818603515625,0,1,104,87,51,252,3259,66,1616195058051
64495,13513,297.24127197265625,298.818603515625,0,1,104,88,51,253,3259,67,1616195061822
64494,13513,297.2088317871094,298.818603515625,0,0,105,89,51,255,3241,69,1616195065592
64496,13512,297.2677917480469,298.8127746582031,0,0,105,89,52,256,3277,68,1616195069364
64495,13512,297.2353515625,298.8127746582031,0,1,105,90,52,258,3277,69,1616195073134
64494,13515,297.22064208984375,298.8302307128906,0,2,106,90,52,259,3260,69,1616195076904
64492,13513,297.1439208984375,298.818603515625,0,1,106,91,52,260,3260,71,1616195080675
64494,13515,297.22064208984375,298.8302307128906,0,1,106,91,53,262,3296,70,1616195084446
64495,13514,297.2471618652344,298.82440185546875,0,0,107,92,53,263,3278,71,1616195088216
64496,13514,297.2795715332031,298.82440185546875,0,1,107,93,54,265,3313,72,1616195091988
